ISO,Year,Debt/GDP
BHS,2013,55.0254443912045
BHS,2014,59.858166063245
BHS,2015,63.5773065346455
BTN,2000,47.0284
BTN,2001,54.2354704868025
BTN,2002,59.7838866827373
BTN,2003,74.6195742353864
BTN,2004,78.6163868763734
BTN,2005,84.5393695669495
BTN,2006,80.4428552268653
BTN,2007,67.0970280768165
BTN,2008,60.7837013286962
BTN,2009,61.9720275563106
BTN,2010,57.938170314505
BTN,2011,66.3624497820875
BTN,2012,76.2806861885134
BTN,2013,93.64183012083
BTN,2014,93.7711128124981
BTN,2015,94.8008015160626
BWA,2000,10.8659
BWA,2001,9.09813852098335
BWA,2002,8.47684565939172
BWA,2003,12.0743547814487
BWA,2004,9.37085927296862
BWA,2005,7.67139158499533
BWA,2006,6.44005427463507
BWA,2007,8.4786464282151
BWA,2008,7.61987609892279
BWA,2009,18.7518785120007
BWA,2010,19.9495556809555
BWA,2011,20.6736716481852
BWA,2012,19.4504907226519
BWA,2013,18.2203931120918
BWA,2014,17.7658334158091
BWA,2015,16.9770441206737
BLR,2000,11.865
BLR,2001,11.4182
BLR,2002,10.9488
BLR,2003,10.2749
BLR,2004,7.32668
BLR,2005,6.90569
BLR,2006,11.0937716830459
BLR,2007,18.3466541802132
BLR,2008,20.8042858869812
BLR,2009,26.0238512289428
BLR,2010,30.5732988555784
BLR,2011,34.9430679501154
BLR,2012,32.0400435047184
BLR,2013,34.4513128726735
BLR,2014,37.3316257523345
BLR,2015,53.7358788191399
BLZ,2000,75.8120889832991
BLZ,2001,87.334773416766
BLZ,2002,95.0158922216531
BLZ,2003,109.344024790152
BLZ,2004,103.374165962289
BLZ,2005,102.436491883242
BLZ,2006,95.6520959987268
BLZ,2007,91.6493394431367
BLZ,2008,83.844442825601
BLZ,2009,91.9049198073301
BLZ,2010,88.2644150813399
BLZ,2011,83.5030314898468
BLZ,2012,78.9712710192969
BLZ,2013,79.3770435441631
BLZ,2014,77.5607355165184
BLZ,2015,82.0819772908933
CAN,2000,80.705927175747
CAN,2001,81.750452650361
CAN,2002,79.8879652142331
CAN,2003,76.1808824176307
CAN,2004,72.1352816828403
CAN,2005,70.8678304169007
CAN,2006,70.1258605541992
CAN,2007,66.8440807050635
CAN,2008,67.8343153310832
CAN,2009,79.2833194565401
CAN,2010,81.097266760121
CAN,2011,81.5134686802405
CAN,2012,84.8399282864679
CAN,2013,86.0798554904283
CAN,2014,86.2013144163609
CAN,2015,91.4993183037461
COD,2000,134.982258562836
COD,2001,181.61712504777
COD,2002,136.041679875852
COD,2003,114.463919210477
COD,2004,141.762165503223
COD,2005,101.472351341106
COD,2006,104.302444159642
COD,2007,86.884890028181
COD,2008,90.5046189596267
COD,2009,93.1865264459964
COD,2010,31.9421314474431
COD,2011,26.2502462818708
COD,2012,23.1689567452282
COD,2013,19.1191243423599
COD,2014,16.8027858231792
COD,2015,18.8607291420835
CAF,2000,92.8391976913695
CAF,2001,103.339754966493
CAF,2002,100.52821213353
CAF,2003,102.657153588624
CAF,2004,103.927099553687
CAF,2005,108.770814287773
CAF,2006,49.212700091174
CAF,2007,49.4677338345115
CAF,2008,36.6267743459384
CAF,2009,21.0927740083591
CAF,2010,21.4300528248484
CAF,2011,21.8309596324684
CAF,2012,23.5184085135426
CAF,2013,38.5318161709941
CAF,2014,51.1474243280897
CAF,2015,48.4981716268494
COG,2000,163.223424209378
COG,2001,195.784395133477
COG,2002,180.289277400352
COG,2003,204.371985431637
COG,2004,198.679385424169
COG,2005,108.271475509537
COG,2006,98.8155442369349
COG,2007,97.9566452559863
COG,2008,68.0629163093694
COG,2009,61.6256244444018
COG,2010,22.8884101533775
COG,2011,33.0873793614395
COG,2012,34.1414235318237
COG,2013,38.1836925207898
COG,2014,47.5114142636078
COG,2015,70.5928214796384
CHE,2000,54.5631931436234
CHE,2001,53.5386423941274
CHE,2002,60.3475995601935
CHE,2003,59.4474273701248
CHE,2004,60.7680805982618
CHE,2005,58.256448541204
CHE,2006,51.6669780168441
CHE,2007,49.5263954948369
CHE,2008,49.3975828531467
CHE,2009,47.3368469098084
CHE,2010,46.1319735975155
CHE,2011,46.0271815637004
CHE,2012,46.6317637581022
CHE,2013,46.352315609622
CHE,2014,45.6611298832054
CHE,2015,45.6563528843152
CIV,2000,98.3958
CIV,2001,91.7739
CIV,2002,88.9084
CIV,2003,79.6571
CIV,2004,78.3997627316146
CIV,2005,80.3989859399265
CIV,2006,79.4406094836671
CIV,2007,73.9971303492096
CIV,2008,70.8279806363646
CIV,2009,64.242337212912
CIV,2010,63.0484013527928
CIV,2011,69.1534607078848
CIV,2012,45.040953925849
CIV,2013,43.3597539184801
CIV,2014,46.5335172395448
CIV,2015,48.8689711617576
CHL,2000,13.1908337634854
CHL,2001,14.3948304598851
CHL,2002,15.0865970780362
CHL,2003,12.6407207964036
CHL,2004,10.2943714326824
CHL,2005,6.99715090003837
CHL,2006,4.99388633635392
CHL,2007,3.88988749089032
CHL,2008,4.91893468842246
CHL,2009,5.83473058284382
CHL,2010,8.60053740155804
CHL,2011,11.1525253661564
CHL,2012,12.0294257401151
CHL,2013,12.7908689714649
CHL,2014,15.0592432497123
CHL,2015,17.5397046382069
CMR,2000,91.9977
CMR,2001,92.7798
CMR,2002,85.9378
CMR,2003,60.2677882454101
CMR,2004,61.6217438130306
CMR,2005,51.5456743775817
CMR,2006,15.8627496972129
CMR,2007,11.9564715117081
CMR,2008,9.71500979461565
CMR,2009,10.0920723420925
CMR,2010,11.5272433120148
CMR,2011,13.2446506032736
CMR,2012,15.4286937043971
CMR,2013,18.6574574261594
CMR,2014,27.5433511672387
CMR,2015,29.0148170931743
CHN,2000,22.8089333684925
CHN,2001,24.3842425951406
CHN,2002,25.7109592211718
CHN,2003,26.5740068842788
CHN,2004,26.1683665960703
CHN,2005,26.0984784775641
CHN,2006,25.3819473053517
CHN,2007,29.0355432523223
CHN,2008,27.0002058697859
CHN,2009,32.5567175430411
CHN,2010,33.0897958631988
CHN,2011,33.0862095544953
CHN,2012,34.0214597623741
CHN,2013,36.9283752959174
CHN,2014,39.830932080445
CHN,2015,42.9192832514333
COL,2000,44.2208940871643
COL,2001,40.829694200559
COL,2002,47.2382030992589
COL,2003,44.7485804189778
COL,2004,41.2140953098638
COL,2005,38.2835084344427
COL,2006,35.7542406926444
COL,2007,32.4688198940172
COL,2008,32.1441141660426
COL,2009,35.1712798918141
COL,2010,36.4391721785691
COL,2011,35.7331702561102
COL,2012,34.0825030491228
COL,2013,37.7825220133507
COL,2014,44.2024838113685
COL,2015,50.5692633530993
CRI,2000,35.6547465215648
CRI,2001,37.6367779790155
CRI,2002,39.7556136165625
CRI,2003,38.9872377332482
CRI,2004,39.9995308339452
CRI,2005,36.5243415964984
CRI,2006,32.47036106394
CRI,2007,26.8567221127114
CRI,2008,24.1574591593111
CRI,2009,26.5458625187528
CRI,2010,28.4072290067304
CRI,2011,29.8326355668154
CRI,2012,34.2919296364282
CRI,2013,36.0437236089385
CRI,2014,39.2611689430031
CRI,2015,42.3759426718843
CPV,2000,84.9156
CPV,2001,88.9464
CPV,2002,92.7254
CPV,2003,83.4558
CPV,2004,77.5686
CPV,2005,74.9176
CPV,2007,64.9809576274891
CPV,2008,57.4222023091781
CPV,2009,65.1745889328225
CPV,2010,72.4295025265568
CPV,2011,78.8142322387042
CPV,2012,91.1113284573993
CPV,2013,99.9806761132474
CPV,2014,110.32156973293
CPV,2015,120.541924759627
CYP,2000,56.2618577824998
CYP,2001,57.8741441147701
CYP,2002,61.3741466637305
CYP,2003,63.4146914789422
CYP,2004,65.1066673446114
CYP,2005,64.4293433986857
CYP,2006,59.4818248230345
CYP,2007,53.5675025467772
CYP,2008,44.5659334820954
CYP,2009,53.3726862998653
CYP,2010,56.3327753949158
CYP,2011,65.8370508308095
CYP,2012,79.259635930309
CYP,2013,102.51430975499
CYP,2014,108.194393340079
CYP,2015,108.868185549375
CZE,2000,18.5011331266355
CZE,2001,24.8337700298885
CZE,2002,28.1932957371878
CZE,2003,29.8046614192046
CZE,2004,30.1580311295535
CZE,2005,29.6907753737667
CZE,2006,27.9108479266956
CZE,2007,27.8068718799087
CZE,2008,28.6582277093929
CZE,2009,34.0575706169599
CZE,2010,38.1550622449984
CZE,2011,39.8262165153808
CZE,2012,44.4696584556513
CZE,2013,44.9086021715281
CZE,2014,42.169378242654
CZE,2015,40.3144063768288
DEU,2000,58.7576542183248
DEU,2001,57.5823565841686
DEU,2002,59.2195682775914
DEU,2003,62.9207506035819
DEU,2004,64.6893799931296
DEU,2005,66.9093730170458
DEU,2006,66.3334795779797
DEU,2007,63.5422941792037
DEU,2008,64.9260658770992
DEU,2009,72.4302518412538
DEU,2010,81.0037751060053
DEU,2011,78.3106928290272
DEU,2012,79.5159992168976
DEU,2013,77.0575039628623
DEU,2014,74.4797242068039
DEU,2015,70.9881562374292
DJI,2000,45.771
DJI,2001,44.0371
DJI,2002,54.0606
DJI,2003,61.7153
DJI,2004,65.3494720574793
DJI,2005,60.3608074940381
DJI,2006,58.3925929623857
DJI,2007,56.6846845003916
DJI,2008,59.3088692796031
DJI,2009,59.5356168394994
DJI,2010,51.9203398447757
DJI,2011,45.1763746461953
DJI,2012,43.3020527232024
DJI,2013,42.4081069023717
DJI,2014,43.1813138902551
DJI,2015,39.4800302158314
DNK,2000,52.3543025869859
DNK,2001,48.5083038892445
DNK,2002,49.0809574323251
DNK,2003,46.1500983816959
DNK,2004,44.1787988748504
DNK,2005,37.3991908162243
DNK,2006,31.5408916785621
DNK,2007,27.3393803355902
DNK,2008,33.3859050060471
DNK,2009,40.3676318314797
DNK,2010,42.8785954783815
DNK,2011,46.4088656946314
DNK,2012,45.189325973401
DNK,2013,44.6508808160045
DNK,2014,44.7651169782105
DNK,2015,45.5274569130736
DMA,2000,69.5530520217281
DMA,2001,97.4902913063665
DMA,2002,99.3603554580175
DMA,2003,98.2200766652556
DMA,2004,85.8177502284478
DMA,2005,84.9350683947869
DMA,2006,80.4467913476959
DMA,2007,74.9001743881683
DMA,2008,66.5273919878815
DMA,2009,62.8104586328504
DMA,2010,67.3159425681298
DMA,2011,68.6408836383957
DMA,2012,74.0457813364294
DMA,2013,75.7644572548529
DMA,2014,81.3102865702125
DMA,2015,83.024827271594
DOM,2000,19.2969
DOM,2001,21.5674
DOM,2002,23.8147
DOM,2003,34.1077261238625
DOM,2004,22.500052190899
DOM,2005,21.2896871000883
DOM,2006,19.424005159686
DOM,2007,17.5189032300445
DOM,2008,19.6033863774288
DOM,2009,22.7292357769997
DOM,2010,23.753158471303
DOM,2011,25.7495247618156
DOM,2012,30.4635831839846
DOM,2013,34.6043450700678
DOM,2014,34.3833065107252
DOM,2015,34.9399481183103
DZA,2000,61.2543
DZA,2001,59.8002
DZA,2002,59.4001
DZA,2003,50.6477
DZA,2004,39.3408
DZA,2005,28.5524
DZA,2006,24.303
DZA,2007,13.6137
DZA,2008,8.38715104494828
DZA,2009,10.1639625055042
DZA,2010,10.8749264585313
DZA,2011,9.48904545406045
DZA,2012,9.49109328161897
DZA,2013,7.74417899003274
DZA,2014,7.95568436205647
DZA,2015,9.06029118483597
ECU,2000,82.6136
ECU,2001,62.3015508871797
ECU,2002,52.520849748038
ECU,2003,44.8709406349283
ECU,2004,39.7562737261367
ECU,2005,35.0218031768552
ECU,2006,28.8286965072872
ECU,2007,27.1969754565662
ECU,2008,22.2368394923727
ECU,2009,17.7186640616205
ECU,2010,19.6761095098384
ECU,2011,19.4304204898304
ECU,2012,21.6095894679875
ECU,2013,25.9046646430216
ECU,2014,31.1836162360629
ECU,2015,33.8328367728135
EST,2000,5.11443350502338
EST,2001,4.77899135904179
EST,2002,5.69731216017122
EST,2003,5.62299894524849
EST,2004,5.06198354556614
EST,2005,4.54880619542609
EST,2006,4.40403021346656
EST,2007,3.66358146368857
EST,2008,4.48681878469679
EST,2009,7.03809946770096
EST,2010,6.55027318362389
EST,2011,5.91325686553061
EST,2012,9.51570361283453
EST,2013,9.93486815923506
EST,2014,10.3713551786046
EST,2015,9.74101304551402
EGY,2000,66.7629
EGY,2001,74.3322
EGY,2003,97.0948642614078
EGY,2004,96.511849146413
EGY,2005,98.262557395101
EGY,2006,85.9242287836723
EGY,2007,76.2675574326234
EGY,2008,66.7606146647392
EGY,2009,69.4500384143835
EGY,2010,69.58954105574
EGY,2011,72.8299756288318
EGY,2012,74.6059398768562
EGY,2013,84.7770365549409
EGY,2014,86.2646177268186
EGY,2015,88.9712733558318
ERI,2000,185.707
ERI,2001,167.135
ERI,2002,190.459
ERI,2004,86.7956888160664
ERI,2005,158.913372783326
ERI,2006,154.322208118677
ERI,2007,156.655744687763
ERI,2008,174.915002829699
ERI,2009,144.602289049307
ERI,2010,143.764135175042
ERI,2011,133.013774104293
ERI,2012,127.613711448423
ERI,2013,128.383175434806
ERI,2014,126.494672363153
ERI,2015,127.126381922791
ESP,2000,57.9585677369439
ESP,2001,54.1627241511419
ESP,2002,51.2680500688654
ESP,2003,47.6401218710795
ESP,2004,45.2610734601008
ESP,2005,42.2838452081851
ESP,2006,38.906585586533
ESP,2007,35.5103594813875
ESP,2008,39.3987242509678
ESP,2009,52.7045727011382
ESP,2010,60.0657865156585
ESP,2011,69.4619949496129
ESP,2012,85.4108429414156
ESP,2013,93.6746787462474
ESP,2014,99.2870917054055
ESP,2015,99.2599490376345
ETH,2000,93.632600639422
ETH,2001,97.3247575337947
ETH,2002,107.36696127831
ETH,2003,112.721327872831
ETH,2004,103.104112563608
ETH,2005,78.2387845280465
ETH,2006,69.9499303386898
ETH,2007,46.3889961062371
ETH,2008,41.3874385633951
ETH,2009,37.5590993565559
ETH,2010,40.5298396762309
ETH,2011,43.982898194632
ETH,2012,36.9250486427955
ETH,2013,42.4149874038079
ETH,2014,46.3024499047998
ETH,2015,56.0503876714166
FIN,2000,42.4861112130397
FIN,2001,40.9465718617806
FIN,2002,40.1695338157247
FIN,2003,42.7382908114456
FIN,2004,42.647829022508
FIN,2005,39.9374646413646
FIN,2006,38.0594853256399
FIN,2007,33.9926740807483
FIN,2008,32.6537424342569
FIN,2009,41.6960216356625
FIN,2010,47.1191293462445
FIN,2011,48.50428000692
FIN,2012,52.8881847746533
FIN,2013,55.4282254211328
FIN,2014,59.3008954864645
FIN,2015,62.5135625830499
FJI,2000,40.0002399020753
FJI,2001,44.4516296152632
FJI,2002,46.9975795216714
FJI,2003,48.588434572335
FJI,2004,48.2422457619051
FJI,2005,47.6519027325302
FJI,2006,57.9120607503302
FJI,2007,49.8764123488803
FJI,2008,51.416766104472
FJI,2009,55.7970110970592
FJI,2010,56.158289622203
FJI,2011,52.6320455049125
FJI,2012,51.6805719422439
FJI,2013,49.5062575226164
FJI,2014,47.7405324509815
FJI,2015,48.0878643674376
FSM,2000,27.1086601354509
FSM,2001,23.8163504231456
FSM,2002,24.1691183529257
FSM,2003,24.7379162284341
FSM,2004,25.4443764236711
FSM,2005,24.7632881337398
FSM,2006,25.0687106841658
FSM,2007,25.7279491138312
FSM,2008,28.2727976967625
FSM,2009,31.0189496722089
FSM,2010,29.2370420715382
FSM,2011,28.9331867498578
FSM,2012,27.7102466441886
FSM,2013,26.9842576362935
FSM,2014,26.0838827390356
FSM,2015,26.3457412136507
FRA,2000,58.6546987382372
FRA,2001,58.1563598767083
FRA,2002,60.078067616366
FRA,2003,64.2100647474897
FRA,2004,65.7368654866843
FRA,2005,67.2073806785412
FRA,2006,64.448349860004
FRA,2007,64.4045495896015
FRA,2008,68.0612270461207
FRA,2009,78.998791655772
FRA,2010,81.6970489086461
FRA,2011,85.2092280617924
FRA,2012,89.5813896879098
FRA,2013,92.3954358243163
FRA,2014,95.3427253916421
FRA,2015,96.1411494573291
GAB,2000,72.4969069578219
GAB,2001,80.9794372208893
GAB,2002,81.0700615664583
GAB,2003,70.2410286295735
GAB,2004,60.3012686046525
GAB,2005,49.3263386785201
GAB,2006,39.5978148598338
GAB,2007,39.6926689071488
GAB,2008,16.9302686817995
GAB,2009,23.0902587261884
GAB,2010,20.5090145269307
GAB,2011,17.8532346614216
GAB,2012,19.6986918909608
GAB,2013,29.237642910719
GAB,2014,32.1606012793258
GAB,2015,43.9935625393447
GBR,2000,36.980357362589
GBR,2001,34.3043526760815
GBR,2002,34.2348795721152
GBR,2003,35.7559948134692
GBR,2004,38.6611274345262
GBR,2005,40.013715541695
GBR,2006,41.0167595923179
GBR,2007,42.2101522643691
GBR,2008,50.2670285861869
GBR,2009,64.2034434624429
GBR,2010,75.7370556186917
GBR,2011,81.3242734330954
GBR,2012,84.817533151368
GBR,2013,85.9951033679148
GBR,2014,87.9353408542206
GBR,2015,88.9843599563534
GRD,2000,41.6261354022447
GRD,2001,44.6076608954799
GRD,2002,79.08961866888
GRD,2003,79.5618679407081
GRD,2004,94.6936068390376
GRD,2005,87.3123512997662
GRD,2006,92.9233739962039
GRD,2007,89.056421562433
GRD,2008,83.913052635019
GRD,2009,91.093889544337
GRD,2010,96.9368001368517
GRD,2011,100.688990279884
GRD,2012,103.337572360474
GRD,2013,107.591396165147
GRD,2014,101.388902516584
GRD,2015,91.4207539071514
GEO,2000,54.7815
GEO,2001,52.2527
GEO,2002,53.2382
GEO,2003,49.0143
GEO,2004,50.5
GEO,2005,40
GEO,2006,32
GEO,2007,25.5
GEO,2008,31.2
GEO,2009,41
GEO,2010,42.4
GEO,2011,36.5
GEO,2012,34.9
GEO,2013,34.7
GEO,2014,35.4999999999999
GEO,2015,41.497961959452
GHA,2000,111.945355966633
GHA,2001,87.2226372667969
GHA,2002,81.8610009628049
GHA,2003,74.5513482203253
GHA,2004,57.8176341737684
GHA,2005,47.990014925106
GHA,2006,26.2160286651467
GHA,2007,31.0436438411322
GHA,2008,33.5927321180631
GHA,2009,36.0872939926246
GHA,2010,46.2590062489879
GHA,2011,42.6094415922794
GHA,2012,50.0994197387242
GHA,2013,60.2921694532408
GHA,2014,72.1496556437182
GHA,2015,70.8188352393622
GMB,2000,123.408
GMB,2001,124.436
GMB,2002,156.01405897287
GMB,2003,152.389413251318
GMB,2004,135.119920416461
GMB,2005,135.994900968287
GMB,2006,140.551312106974
GMB,2007,60.908511235545
GMB,2008,63.9219212924693
GMB,2009,62.5832855628846
GMB,2010,69.6386140445989
GMB,2011,77.2743367887552
GMB,2012,76.9552930155949
GMB,2013,83.3231247647015
GMB,2014,101.141366109661
GMB,2015,91.6370149673738
GIN,2000,123.363948006844
GIN,2001,121.654491587673
GIN,2002,112.631101904662
GIN,2003,112.639608663742
GIN,2004,119.755043286553
GIN,2005,150.230892472193
GIN,2006,137.071082368712
GIN,2007,92.3830918697764
GIN,2008,90.1578402528749
GIN,2009,89.3250605875429
GIN,2010,99.6382916444757
GIN,2011,77.9567750736167
GIN,2012,35.4323464608053
GIN,2013,45.7338419047769
GIN,2014,45.3781281556963
GIN,2015,53.018669651255
GNQ,2000,30.8795605062393
GNQ,2001,22.2513013576204
GNQ,2002,16.9295245395682
GNQ,2003,7.65681603332329
GNQ,2004,4.61426640241132
GNQ,2005,2.5474300500214
GNQ,2006,1.19743281526268
GNQ,2007,0.734705041508211
GNQ,2008,0.47440794553359
GNQ,2009,4.31980978384514
GNQ,2010,7.86855026492807
GNQ,2011,5.86253645327955
GNQ,2012,7.29304511707305
GNQ,2013,6.14311933657062
GNQ,2014,8.66857501400331
GNQ,2015,13.9795850994069
GRC,2000,104.934618080384
GRC,2001,107.081093867038
GRC,2002,104.862933666134
GRC,2003,101.456080042481
GRC,2004,102.870181089843
GRC,2005,107.392015739653
GRC,2006,103.573821960691
GRC,2007,103.102774017491
GRC,2008,109.415678333815
GRC,2009,126.744802849276
GRC,2010,146.249850684198
GRC,2011,172.096179762256
GRC,2012,159.564653459133
GRC,2013,177.677131088924
GRC,2014,180.062964986286
GRC,2015,176.938241025321
GTM,2000,19.0146396885847
GTM,2001,20.1872004430598
GTM,2002,18.3501292007473
GTM,2003,20.8918765840241
GTM,2004,21.4246635537765
GTM,2005,20.7573803753039
GTM,2006,21.6507820122319
GTM,2007,21.3393716198933
GTM,2008,20.1263425209068
GTM,2009,22.9177760683407
GTM,2010,24.1069405827519
GTM,2011,23.6658213176644
GTM,2012,24.3276332894227
GTM,2013,24.6194765742759
GTM,2014,24.2831813907284
GTM,2015,24.1958336444939
GNB,2000,344.374
GNB,2001,328.788
GNB,2002,338.371
GNB,2003,314.813
GNB,2004,284.369
GNB,2005,232.093
GNB,2006,204.043916309473
GNB,2007,177.303234636189
GNB,2008,163.39990171209
GNB,2009,159.168155933987
GNB,2010,62.905519784433
GNB,2011,49.4705187117658
GNB,2012,52.141256592879
GNB,2013,53.5639554411411
GNB,2014,50.4466638075295
GNB,2015,52.8999635839072
GUY,2000,232.975
GUY,2001,129.660147860275
GUY,2002,133.745500529482
GUY,2003,121.250912078773
GUY,2004,118.643901505029
GUY,2005,116.074877703689
GUY,2006,94.1567204973199
GUY,2007,59.8845561503978
GUY,2008,61.64753100305
GUY,2009,64.813731839128
GUY,2010,65.2989239534245
GUY,2011,65.1619851416238
GUY,2012,62.4754850889719
GUY,2013,57.2328636260592
GUY,2014,51.2116345925185
GUY,2015,48.1989735890342
HKG,2001,25.2112187789049
HKG,2002,27.2354972482156
HKG,2003,29.2571074801718
HKG,2004,30.8097731954692
HKG,2005,1.41630521377357
HKG,2006,1.16073946753655
HKG,2007,1.0570914175081
HKG,2008,0.863842088494912
HKG,2009,0.678019219584811
HKG,2010,0.633327553632992
HKG,2011,0.58156666304803
HKG,2012,0.552266772832795
HKG,2013,0.526190242328146
HKG,2014,0.0664241447337831
HKG,2015,0.0625749856911866
HND,2000,63.7005
HND,2001,61.4072
HND,2002,63.5414
HND,2003,66.2897
HND,2004,63.498
HND,2005,57.2245436605628
HND,2006,40.3429404822788
HND,2007,24.7211375371665
HND,2008,22.9733250639088
HND,2009,27.5099780294019
HND,2010,30.6630927599855
HND,2011,32.133975012881
HND,2012,35.1810293138264
HND,2013,45.7107472679462
HND,2014,46.4627509100189
HND,2015,46.8051871037873
HRV,2000,48.4131
HRV,2001,48.2109
HRV,2002,48.6558
HRV,2003,47.424
HRV,2004,42.5291
HRV,2005,40.6882017949518
HRV,2006,38.2773904094934
HRV,2007,37.060422649527
HRV,2008,38.8675381451601
HRV,2009,48.0234513656698
HRV,2010,56.9823847969992
HRV,2011,63.7120512828222
HRV,2012,70.677397293437
HRV,2013,82.1847351392552
HRV,2014,86.5278042081963
HRV,2015,86.6704346585035
HTI,2000,55.2458160538412
HTI,2001,49.5110590278068
HTI,2002,54.2792485118146
HTI,2003,61.9698522520917
HTI,2004,49.8970159271742
HTI,2005,47.159168647278
HTI,2006,39.1139469198139
HTI,2007,34.5134303572511
HTI,2008,38.0054165003842
HTI,2009,27.7784335112354
HTI,2010,17.3407921883104
HTI,2011,11.807054603707
HTI,2012,16.3455142424399
HTI,2013,21.4596869166434
HTI,2014,26.2614151946545
HTI,2015,30.1028257891819
HUN,2000,55.1416614896205
HUN,2001,51.7425564494378
HUN,2002,54.9941226424875
HUN,2003,57.6020541563176
HUN,2004,58.5187076448641
HUN,2005,60.4862906960177
HUN,2006,64.6739216440896
HUN,2007,65.615688007831
HUN,2008,71.6474206874259
HUN,2009,77.9584861398317
HUN,2010,80.5818304546166
HUN,2011,80.759531248967
HUN,2012,78.2944596438808
HUN,2013,76.7545024522697
HUN,2014,76.1790970732884
HUN,2015,75.3258787954025
IDN,2000,87.437298742237
IDN,2001,73.7021149501112
IDN,2002,62.3393810350656
IDN,2003,55.6426916280537
IDN,2004,51.328172495401
IDN,2005,42.611727208196
IDN,2006,35.8477340869901
IDN,2007,32.3333333488476
IDN,2008,30.2520374602258
IDN,2009,26.4831257407831
IDN,2010,24.524582718246
IDN,2011,23.1060177539408
IDN,2012,22.9603974927413
IDN,2013,24.8467075781672
IDN,2014,24.6954866425714
IDN,2015,27.3042609243347
IRL,2000,37.7760621623173
IRL,2001,35.4951893432036
IRL,2002,32.1244451829435
IRL,2003,30.938189189415
IRL,2004,29.6273459968396
IRL,2005,27.353564682007
IRL,2006,24.807884267188
IRL,2007,25.0083066569453
IRL,2008,44.3419677782019
IRL,2009,61.6762126997596
IRL,2010,86.2993944615974
IRL,2011,109.612873403825
IRL,2012,119.477223846968
IRL,2013,119.471280568673
IRL,2014,105.246945537378
IRL,2015,78.6763872329613
ISR,2000,84.4000015258789
ISR,2001,88.9000015258789
ISR,2002,96.5999984741211
ISR,2003,92.9788344105927
ISR,2004,91.3078163064153
ISR,2005,88.1517966492995
ISR,2006,80.0907755740199
ISR,2007,73.0447098557791
ISR,2008,71.8727654312702
ISR,2009,74.5931611078333
ISR,2010,70.6869151232996
ISR,2011,68.8230105054933
ISR,2012,68.3291710328042
ISR,2013,66.9539543442977
ISR,2014,66.0187952705871
ISR,2015,64.0823049935167
IND,2000,73.6489950770931
IND,2001,78.7284696774848
IND,2002,82.849967883263
IND,2003,84.2430372808561
IND,2004,83.288599671402
IND,2005,80.8936774562291
IND,2006,77.1083133497216
IND,2007,74.026517958065
IND,2008,74.5361363598257
IND,2009,72.5266065943379
IND,2010,67.4576345771905
IND,2011,69.6428447225516
IND,2012,69.0725241601634
IND,2013,67.9597324080349
IND,2014,68.3262697216014
IND,2015,69.0699759503657
IRQ,2004,342.665626392794
IRQ,2005,226.406505099874
IRQ,2006,157.909383567033
IRQ,2007,120.755218133033
IRQ,2008,75.4506808466392
IRQ,2009,87.3750996974767
IRQ,2010,53.5325858559235
IRQ,2011,40.7191467461961
IRQ,2012,34.7817994263857
IRQ,2013,31.1525281464379
IRQ,2014,33.5304745256441
IRQ,2015,61.3950827734011
IRN,2000,12.1612574371366
IRN,2001,12.0051853727676
IRN,2002,21.7888940235158
IRN,2003,19.6090864791162
IRN,2004,16.6990484141315
IRN,2005,13.5620910726587
IRN,2006,12.4599298025151
IRN,2007,12.0273335019803
IRN,2008,9.28700222505843
IRN,2009,10.4249698298046
IRN,2010,12.1745471996337
IRN,2011,8.87472453585106
IRN,2012,17.3953861700604
IRN,2013,15.4021324772006
IRN,2014,15.6296150629138
IRN,2015,15.9035187157536
ISL,2000,41.0378595859905
ISL,2001,45.8858591514283
ISL,2002,39.6464099187174
ISL,2003,38.4505581115715
ISL,2004,33.0438136345586
ISL,2005,24.5695559480102
ISL,2006,29.3001683168068
ISL,2007,27.3346451843727
ISL,2008,67.5588360244781
ISL,2009,82.868368980845
ISL,2010,88.2654492732844
ISL,2011,95.1263358516019
ISL,2012,92.6141683547153
ISL,2013,84.811998712639
ISL,2014,82.5094153734357
ISL,2015,67.590923726814
ITA,2000,105.109524508863
ITA,2001,104.729800060051
ITA,2002,101.922924310853
ITA,2003,100.484939347528
ITA,2004,100.089128208881
ITA,2005,101.94049107017
ITA,2006,102.557091691562
ITA,2007,99.7758630973091
ITA,2008,102.39029208064
ITA,2009,112.51944524623
ITA,2010,115.377924170232
ITA,2011,116.498951730759
ITA,2012,123.338680663945
ITA,2013,129.004386473358
ITA,2014,132.528477563198
ITA,2015,132.712549469192
JAM,2000,93.6870636100698
JAM,2001,110.651896573733
JAM,2002,122.239071575398
JAM,2003,128.645254586927
JAM,2004,123.233608027044
JAM,2005,122.226873546413
JAM,2006,121.069820679278
JAM,2007,118.249121414351
JAM,2008,128.894204137475
JAM,2009,145.212453099594
JAM,2010,144.349190789341
JAM,2011,142.624197361335
JAM,2012,147.857154236882
JAM,2013,142.809405952822
JAM,2014,139.422469015343
JAM,2015,122.055739008257
JOR,2000,100.47902261306
JOR,2001,124.174129718561
JOR,2002,116.304690621296
JOR,2003,104.095268500314
JOR,2004,100.714701733897
JOR,2005,100.268070771692
JOR,2006,87.9984624610937
JOR,2007,90.3023544153142
JOR,2008,60.244418044937
JOR,2009,64.7754520066468
JOR,2010,67.1132982271535
